arr_δ,arr_l2u,arr_h1u,arr_l2p,arr_h1p,arr_δ_nostab,arr_l2u_nostab,arr_h1u_nostab,arr_l2p_nostab,arr_h1p_nostab
0.002673747516361633,0.009631082190894298,0.3018430164697027,0.0682899096628287,1.9205743832196096,0.002673747516361633,0.005565331039654801,0.2738607541763367,0.6328082083590743,2.004749287027164
0.002722361107568208,0.00963367998004075,0.30158017414728805,0.06827837561306262,1.9199562624284787,0.002722361107568208,0.005565093325374542,0.27386835959216105,0.6332098561850017,2.004248170174743
0.002770974698774783,0.009636214005083991,0.3013533520840896,0.06826861960204093,1.9194085274453674,0.002770974698774783,0.005564858837729182,0.27387636018493294,0.6341786255539904,2.0038182803316107
0.0028195882899813584,0.00963867936741935,0.3011581463024203,0.06826047007897669,1.9189238311944075,0.0028195882899813584,0.005564627460626453,0.273884686113216,0.6356965336174399,2.0034541516355313
0.0028682018811879333,0.009641072848952633,0.3009905751680009,0.06825376284390686,1.9184951820333584,0.0028682018811879333,0.005564399060867223,0.2738932768594145,0.6377457493701386,2.0031514460707593
0.0029168154723945086,0.009643392880639914,0.300847017751021,0.0682483414372435,1.9181159852252756,0.0029168154723945086,0.005564173490051044,0.27390207723146975,0.6403084539556868,2.0029067556872957
0.002965429063601084,0.009645639408542964,0.3007241923994962,0.06824405849472075,1.9177801079525931,0.002965429063601084,0.005563950586350366,0.27391103441559195,0.6433667427781115,2.0027174530855385
0.0030140426548076592,0.009647813667486306,0.3006191538207919,0.06824077735636083,1.9174819411466286,0.0030140426548076592,0.005563730175725123,0.2739200957592007,0.6469025421679149,2.0025815782983147
0.0030626562460142337,0.00964991789882367,0.30052929251554694,0.06823837338520751,1.9172164403134728,0.0030626562460142337,0.005563512072485041,0.27392920707102664,0.6508975551167979,2.0024977465214975
0.003111269837220809,0.00965195505597185,0.30045232754638324,0.06823673469998574,1.9169791380466727,0.003111269837220809,0.005563296079209407,0.2739383113002639,0.655333223204284,2.0024650729799554
0.0031598834284273843,0.009653928533479685,0.30038628986686794,0.06823576225766735,1.91676612949068,0.0031598834284273843,0.005563081986116541,0.27394734750549865,0.660190685205397,2.0024831168335906
0.0032084970196339596,0.009655841941092968,0.30032949745688753,0.06823536937843995,1.916574036978645,0.0032084970196339596,0.005562869570104727,0.27395625005894797,0.6654507713597457,2.002551828498818
0.003257110610840535,0.009657698930362177,0.300280525269433,0.06823548087522822,1.9163999616084804,0.003257110610840535,0.005562658593550205,0.2739649480582759,0.6710939875521644,2.002671512360911
0.00330572420204711,0.00965950307153802,0.30023817316459994,0.0682360319564213,1.9162414288277316,0.00330572420204711,0.0055624488030767295,0.2739733649369212,0.6771005077218477,2.0028427979233703
0.003354337793253685,0.009661257773201424,0.3002014343721156,0.0682369670414744,1.916096333388917,0.003354337793253685,0.00556223992853648,0.27398141827431693,0.6834501962337834,2.003066609539396
0.0034029513844602605,0.009662966235269141,0.300169466159994,0.06823823858878288,1.9159628871817393,0.0034029513844602605,0.005562031682259292,0.27398901982504736,0.6901226107413149,2.003344150723943
0.003451564975666835,0.009664631426427591,0.3001415636080047,0.06823980599787356,1.9158395718908643,0.003451564975666835,0.005561823758870286,0.2739960757862129,0.6970970293125294,2.003676886098687
0.0035001785668734102,0.009666256078392688,0.300117136804823,0.0682416346181258,1.9157250972909072,0.0035001785668734102,0.005561615835822994,0.2740024873316645,0.7043524791820466,2.0040665284557413
0.003548792158079985,0.009667842691076494,0.3000956914130041,0.06824369487572005,1.915618365256873,0.003548792158079985,0.005561407574810447,0.27400815144348234,0.7118677740937877,2.0045150258212336
0.0035974057492865604,0.00966939354429164,0.30007681233525435,0.0682459615178611,1.9155184391473514,0.0035974057492865604,0.005561198624264562,0.2740129620677748,0.7196215539997198,2.0050245510175113
0.0036460193404931358,0.009670910712916831,0.3000601501188227,0.06824841296566246,1.9154245180053773,0.0036460193404931358,0.005560988623052605,0.2740168116192001,0.7275923208197413,2.0055974934163667
0.003694632931699711,0.00967239608345684,0.30004540971117266,0.06825103076434594,1.9153359149559306,0.003694632931699711,0.005560777205597192,0.27401959284707433,0.7357585110541391,2.0062364380904367
0.0037432465229062864,0.009673851370653491,0.3000323411965322,0.0682537991178127,1.9152520391821486,0.0037432465229062864,0.005560564008275065,0.27402120106702677,0.7440985158496933,2.0069441623119055
